-0.2298433631658554,-0.30047231912612915,9.555258750915527
-0.3447650372982025,-0.28730419278144836,9.716867446899414
0.021547814831137657,-0.43095630407333374,9.647436141967773
-0.2322375625371933,-0.0933738648891449,9.53849983215332
-0.2908954918384552,-0.1999158412218094,9.520543098449707
-0.26336219906806946,-0.2693476974964142,9.583989143371582
-0.061052143573760986,-0.14844051003456116,9.708487510681152
-0.16639702022075653,-0.20949265360832214,9.593565940856934
-0.32680854201316833,-0.35434186458587646,9.355342864990234
-0.24420857429504395,-0.09457096457481384,9.495404243469238
-0.12449848651885986,-0.32680854201316833,9.640253067016602
-0.031124621629714966,-0.2968810200691223,9.694122314453125
-0.08379705995321274,-0.16998831927776337,9.627084732055664
-0.090979665517807,-0.1735796183347702,9.560047149658203
-0.10534487664699554,-0.20949265360832214,9.568427085876465
-0.14365209639072418,-0.3842693865299225,9.636661529541016
-0.1604115068912506,-0.2645592987537384,9.611522674560547
-0.4189853072166443,-0.28969839215278625,9.606734275817871
-0.13168109953403473,-0.1364694982767105,9.575610160827637
-0.15562310814857483,-0.243011474609375,9.530119895935059
-0.26336219906806946,-0.1999158412218094,9.552865028381348
-0.31364041566848755,-0.26815059781074524,9.59596061706543
-0.21667525172233582,-0.41778820753097534,9.645041465759277
-0.181959331035614,-0.2777273952960968,9.618705749511719
-0.272938996553421,-0.2861070930957794,9.489418029785156
-0.22744916379451752,-0.2537853717803955,9.549273490905762
-0.07062894850969315,-0.2944868206977844,9.677363395690918
-0.10893617570400238,-0.2561795711517334,9.63067626953125
-0.16759411990642548,-0.3208230137825012,9.615114212036133
-0.17477671802043915,-0.23582886159420013,9.536105155944824
-0.13048399984836578,-0.2106897532939911,9.534908294677734
-0.3232172429561615,-0.33758243918418884,9.5408935546875
-0.04668693244457245,-0.15921440720558167,9.59835433959961
-0.19632454216480255,-0.20470423996448517,9.487024307250977
-0.15801730751991272,-0.20949265360832214,9.659406661987305
-0.3627215623855591,-0.3280056416988373,9.621099472045898
-0.13048399984836578,-0.19273324310779572,9.59476375579834
0.0011971008498221636,-0.10295066982507706,9.68813705444336
-0.21667525172233582,-0.34835633635520935,9.609128952026367
-0.21308395266532898,-0.2082955539226532,9.569623947143555
-0.22625206410884857,-0.25019407272338867,9.560047149658203
-0.34596213698387146,-0.21188685297966003,9.520543098449707
-0.3471592366695404,-0.23343466222286224,9.564835548400879
-0.19273324310779572,-0.2861070930957794,9.615114212036133
-0.040701430290937424,-0.22625206410884857,9.578003883361816
-0.2537853717803955,-0.20231004059314728,9.560047149658203
-0.19393034279346466,-0.2214636504650116,9.585186958312988
-0.1867477297782898,-0.20949265360832214,9.619902610778809
-0.09457096457481384,-0.19153612852096558,9.617507934570312
-0.11133038252592087,-0.25977087020874023,9.66419506072998
-0.04908113554120064,-0.1173158809542656,9.62828254699707
-0.16759411990642548,-0.2346317619085312,9.609128952026367
-0.10055647045373917,-0.12210428714752197,9.635464668273926
-0.002394201699644327,-0.1711854189634323,9.583989143371582
0.015562310814857483,-0.26336219906806946,9.660603523254395
-0.1999158412218094,-0.16160862147808075,9.582792282104492
-0.30526071786880493,-0.4141969084739685,9.516951560974121
0.07900865375995636,-0.3555389642715454,9.692925453186035
-0.2621650993824005,-0.2059013396501541,9.658209800720215
-0.05626374110579491,-0.2214636504650116,9.63067626953125
-0.21787235140800476,-0.05147533491253853,9.477447509765625
-0.04908113554120064,-0.23702596127986908,9.636661529541016
-0.061052143573760986,-0.25258827209472656,9.609128952026367
-0.36990416049957275,-0.2777273952960968,9.617507934570312
-0.22625206410884857,-0.2322375625371933,9.575610160827637
-0.15442600846290588,-0.24181437492370605,9.567230224609375
-0.15562310814857483,-0.20949265360832214,9.563638687133789
-0.22385786473751068,-0.29568392038345337,9.548076629638672
-0.14365209639072418,-0.21547815203666687,9.579200744628906
-0.10893617570400238,-0.2059013396501541,9.575610160827637
-0.15442600846290588,-0.1999158412218094,9.524134635925293
-0.09816227108240128,-0.06703764945268631,9.587580680847168
-0.1149216815829277,-0.2885012924671173,9.71926212310791
-0.07661445438861847,-0.2454056739807129,9.702502250671387
-0.05386953800916672,-0.26815059781074524,9.676166534423828
-0.22385786473751068,-0.21308395266532898,9.530119895935059
-0.24779987335205078,-0.27892449498176575,9.59476375579834
-0.1867477297782898,-0.15921440720558167,9.556455612182617
-0.13766659796237946,-0.2908954918384552,9.676166534423828
-0.31842881441116333,-0.2585737705230713,9.66539192199707
-0.2777273952960968,-0.18315643072128296,9.59476375579834
-0.16639702022075653,-0.27653029561042786,9.53969669342041
-0.40940847992897034,-0.28131869435310364,9.550470352172852
-0.13407529890537262,-0.2885012924671173,9.646238327026367
-0.1173158809542656,-0.22744916379451752,9.619902610778809
-0.20111294090747833,-0.21188685297966003,9.57441234588623
0.011971008032560349,-0.30286651849746704,9.589975357055664
-0.2214636504650116,-0.26815059781074524,9.512163162231445
-0.26575639843940735,-0.12210428714752197,9.558850288391113
-0.17956513166427612,-0.2669534981250763,9.604340553283691
-0.08499415963888168,-0.24899697303771973,9.679757118225098
-0.1472434103488922,-0.2298433631658554,9.557653427124023
-0.3770867586135864,-0.21547815203666687,9.439140319824219
-0.12449848651885986,-0.28371289372444153,9.62947940826416
-0.11013327538967133,-0.38546648621559143,9.560047149658203
0.11372458189725876,-0.19153612852096558,9.62947940826416
-0.15562310814857483,-0.2059013396501541,9.489418029785156
-0.1256955862045288,-0.27892449498176575,9.6618013381958
-0.2214636504650116,-0.1759738177061081,9.479841232299805
-0.03232172131538391,-0.2214636504650116,9.653421401977539
